class_id,tournament_id,tournament_name,event_date,class_name,grade,num_players,pcnt,mcnt,rounds_distinct,round_max,round_min,round_null,opp_unresolved_normal,opp_unresolved_all,opp_name_empty,result_null_normal,opp_name_digit,opp_name_mark,nonnormal_cnt,score_out,score_null_normal,same_round_dup,mirror_missing,result_conflict,bad_progression,participants_no_match,p_name_digit,p_name_mark,p_name_short,p_name_afflike,p_final_rank_cnt,p_bracket_champ_cnt
154,27,第61回全国かるた競技東京白妙大会,2011-02-11,B1,B,61,61,123,6,6,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
155,27,第61回全国かるた競技東京白妙大会,2011-02-11,C1,C,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,28,第44回全国かるた競技静岡大会,2011-02-20,A,A,73,73,199,7,7,1,0,0,55,55,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1
157,28,第44回全国かるた競技静岡大会,2011-02-20,B,B,72,72,198,7,7,1,0,0,56,56,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1
158,28,第44回全国かるた競技静岡大会,2011-02-20,C,C,66,66,161,7,7,1,0,0,31,31,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1
159,28,第44回全国かるた競技静岡大会,2011-02-20,D1,D,35,35,97,6,6,1,0,0,29,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1
160,28,第44回全国かるた競技静岡大会,2011-02-20,E,E,40,40,102,6,6,1,0,0,24,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1
161,28,第44回全国かるた競技静岡大会,2011-02-20,D2,D,38,38,100,6,6,1,0,0,26,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1
162,29,"第20回全国かるた競技奈良大会(B,C,D,E,ねんりん)",2011-02-20,B,B,71,71,197,7,7,1,0,0,57,57,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,1
163,29,"第20回全国かるた競技奈良大会(B,C,D,E,ねんりん)",2011-02-20,C,C,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,29,"第20回全国かるた競技奈良大会(B,C,D,E,ねんりん)",2011-02-20,D,D,55,55,117,6,6,1,0,2,11,9,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,1
165,29,"第20回全国かるた競技奈良大会(B,C,D,E,ねんりん)",2011-02-20,E1,E,13,13,27,4,4,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
166,29,"第20回全国かるた競技奈良大会(B,C,D,E,ねんりん)",2011-02-20,ねんりん,,15,15,29,4,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
167,29,"第20回全国かるた競技奈良大会(B,C,D,E,ねんりん)",2011-02-20,E2,E,19,19,49,5,5,1,0,0,13,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
168,29,"第20回全国かるた競技奈良大会(B,C,D,E,ねんりん)",2011-02-20,E3,E,14,14,28,4,4,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
169,29,"第20回全国かるた競技奈良大会(B,C,D,E,ねんりん)",2011-02-20,E4,E,10,10,24,4,4,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
170,30,第23回全国競技かるた東大阪大会,2011-02-27,A,A,61,61,123,6,6,1,0,0,3,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1
171,30,第23回全国競技かるた東大阪大会,2011-02-27,B,B,69,69,195,7,7,1,0,0,59,59,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,1
172,30,第23回全国競技かるた東大阪大会,2011-02-27,C1,C,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
173,30,第23回全国競技かるた東大阪大会,2011-02-27,D1,D,39,39,101,6,6,1,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1
174,30,第23回全国競技かるた東大阪大会,2011-02-27,C2,C,28,28,58,5,5,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
175,30,第23回全国競技かるた東大阪大会,2011-02-27,D2,D,38,38,100,6,6,1,0,0,26,26,0,0,0,26,0,2,0,0,0,0,0,0,0,0,0,0,1
176,31,第39回全国かるた競技宇佐神宮大会,2011-03-06,A,A,35,35,97,6,6,1,0,0,29,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1
177,31,第39回全国かるた競技宇佐神宮大会,2011-03-06,B,B,40,40,102,6,6,1,0,0,24,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1
178,31,第39回全国かるた競技宇佐神宮大会,2011-03-06,C,C,41,41,92,6,6,1,0,0,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
179,31,第39回全国かるた競技宇佐神宮大会,2011-03-06,D1,D,20,20,50,5,5,1,0,0,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
180,31,第39回全国かるた競技宇佐神宮大会,2011-03-06,E,E,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
181,31,第39回全国かるた競技宇佐神宮大会,2011-03-06,D2,D,18,18,48,5,5,1,0,0,14,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
182,32,第30回全国かるた競技鹿児島大会,2011-03-20,A,A,38,38,100,6,6,1,0,0,26,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1
183,32,第30回全国かるた競技鹿児島大会,2011-03-20,B,B,39,39,101,6,6,1,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1
184,32,第30回全国かるた競技鹿児島大会,2011-03-20,C,C,35,35,97,6,6,1,0,0,29,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1
185,32,第30回全国かるた競技鹿児島大会,2011-03-20,D1,D,16,16,30,4,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
186,32,第30回全国かるた競技鹿児島大会,2011-03-20,E1,E,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
187,32,第30回全国かるた競技鹿児島大会,2011-03-20,D2,D,18,18,48,5,5,1,0,0,14,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
188,32,第30回全国かるた競技鹿児島大会,2011-03-20,E2,E,24,24,54,5,5,1,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
189,33,第40回全国かるた競技松山大会,2011-03-21,A,A,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
190,33,第40回全国かるた競技松山大会,2011-03-21,B,B,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
191,33,第40回全国かるた競技松山大会,2011-03-21,C,C,23,23,53,5,5,1,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1
192,33,第40回全国かるた競技松山大会,2011-03-21,D1,D,39,39,101,6,6,1,0,0,25,25,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,1
193,33,第40回全国かるた競技松山大会,2011-03-21,小学生,,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
194,33,第40回全国かるた競技松山大会,2011-03-21,ねんりん,,13,13,27,4,4,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
195,33,第40回全国かるた競技松山大会,2011-03-21,D2,D,38,38,100,6,6,1,0,0,26,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1
196,34,第50回全日本かるた選手権大会,2011-04-17,A,A,49,49,111,6,6,1,0,0,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
197,35,"第28回全国かるた競技熊本大会(A,B)",2011-04-24,A,A,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
198,35,"第28回全国かるた競技熊本大会(A,B)",2011-04-24,B,B,39,39,101,6,6,1,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1
199,36,"第25回全国かるたさがみ野大会(A,B,C)",2011-04-29,A,A,80,80,206,7,7,1,0,0,48,48,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1
200,36,"第25回全国かるたさがみ野大会(A,B,C)",2011-04-29,B,B,106,106,232,7,7,1,0,0,22,22,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1
201,36,"第25回全国かるたさがみ野大会(A,B,C)",2011-04-29,C1,C,50,50,112,6,6,1,0,0,14,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
202,36,"第25回全国かるたさがみ野大会(A,B,C)",2011-04-29,C2,C,47,47,109,6,6,1,0,0,17,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
203,37,"第29回全国かるた競技東京吉野会大会(C,D,E)",2011-05-08,C1,C,58,58,120,6,6,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
204,37,"第29回全国かるた競技東京吉野会大会(C,D,E)",2011-05-08,D1,D,37,37,99,6,6,1,0,0,27,27,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1
205,37,"第29回全国かるた競技東京吉野会大会(C,D,E)",2011-05-08,E1,E,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
206,37,"第29回全国かるた競技東京吉野会大会(C,D,E)",2011-05-08,D2,D,36,36,98,6,6,1,0,0,28,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1
207,37,"第29回全国かるた競技東京吉野会大会(C,D,E)",2011-05-08,D3,D,35,35,97,6,6,1,0,0,29,29,0,0,0,29,0,2,0,0,0,0,0,0,0,0,0,0,1
208,37,"第29回全国かるた競技東京吉野会大会(C,D,E)",2011-05-08,E2,E,33,33,95,6,6,1,0,0,31,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1
209,37,"第29回全国かるた競技東京吉野会大会(C,D,E)",2011-05-08,E3,E,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
210,37,"第29回全国かるた競技東京吉野会大会(C,D,E)",2011-05-08,E4,E,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,37,"第29回全国かるた競技東京吉野会大会(C,D,E)",2011-05-08,E5,E,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
212,37,"第29回全国かるた競技東京吉野会大会(C,D,E)",2011-05-08,E6,E,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1
213,37,"第29回全国かるた競技東京吉野会大会(C,D,E)",2011-05-08,D4,D,37,37,99,6,6,1,0,0,27,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1
214,37,"第29回全国かるた競技東京吉野会大会(C,D,E)",2011-05-08,C2,C,57,57,119,6,6,1,0,0,7,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1
215,38,"第25回全国かるたさがみ野大会(D,E)",2011-05-01,D1,D,39,39,101,6,6,1,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1
216,38,"第25回全国かるたさがみ野大会(D,E)",2011-05-01,E1,E,45,45,107,6,6,1,0,0,19,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
217,38,"第25回全国かるたさがみ野大会(D,E)",2011-05-01,D2,D,36,36,98,6,6,1,0,0,28,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1
218,38,"第25回全国かるたさがみ野大会(D,E)",2011-05-01,D3,D,34,34,96,6,6,1,0,0,30,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1
219,38,"第25回全国かるたさがみ野大会(D,E)",2011-05-01,E2,E,43,43,105,6,6,1,0,0,21,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1
220,38,"第25回全国かるたさがみ野大会(D,E)",2011-05-01,E3,E,40,40,102,6,6,1,0,0,24,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1
221,39,藤原定家卿小倉百人一首撰定記念第65回全国かるた競技京都大会,2011-05-29,A,A,81,81,207,7,7,1,0,0,47,47,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,1
222,39,藤原定家卿小倉百人一首撰定記念第65回全国かるた競技京都大会,2011-05-29,B,B,98,98,224,7,7,1,0,0,30,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1
223,39,藤原定家卿小倉百人一首撰定記念第65回全国かるた競技京都大会,2011-05-29,C1,C,39,39,101,6,6,1,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1
224,39,藤原定家卿小倉百人一首撰定記念第65回全国かるた競技京都大会,2011-05-29,D1,D,48,48,110,6,6,1,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
225,39,藤原定家卿小倉百人一首撰定記念第65回全国かるた競技京都大会,2011-05-29,C2,C,39,39,101,6,6,1,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1
226,39,藤原定家卿小倉百人一首撰定記念第65回全国かるた競技京都大会,2011-05-29,D2,D,48,48,110,6,6,1,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
227,39,藤原定家卿小倉百人一首撰定記念第65回全国かるた競技京都大会,2011-05-29,D3,D,47,47,109,6,6,1,0,0,17,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
228,40,"第35回宗像大社小倉百人一首かるた大会(A,B)",2011-06-19,A,A,35,35,97,6,6,1,0,0,29,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1
229,40,"第35回宗像大社小倉百人一首かるた大会(A,B)",2011-06-19,B,B,39,39,101,6,6,1,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1
230,41,第75回椿多摩杯争奪全国かるた大会,2011-06-05,A,A,38,38,100,6,6,1,0,0,26,26,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1
231,41,第75回椿多摩杯争奪全国かるた大会,2011-06-05,B,B,35,35,97,6,6,1,0,0,29,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1
232,41,第75回椿多摩杯争奪全国かるた大会,2011-06-05,C,C,37,37,99,6,6,1,0,0,27,27,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1
233,41,第75回椿多摩杯争奪全国かるた大会,2011-06-05,D,D,59,59,121,6,6,1,0,0,5,5,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,1
234,41,第75回椿多摩杯争奪全国かるた大会,2011-06-05,E,E,51,51,113,6,6,1,0,0,13,13,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,1
235,42,第6回全国競技かるた丹波篠山大会,2011-06-19,A,A,59,59,121,6,6,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
236,42,第6回全国競技かるた丹波篠山大会,2011-06-19,B,B,52,52,114,6,6,1,0,0,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
237,42,第6回全国競技かるた丹波篠山大会,2011-06-19,C1,C,24,24,54,5,5,1,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
238,42,第6回全国競技かるた丹波篠山大会,2011-06-19,D1,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
239,42,第6回全国競技かるた丹波篠山大会,2011-06-19,E1,E,14,14,28,4,4,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
240,42,第6回全国競技かるた丹波篠山大会,2011-06-19,C2,C,22,22,52,5,5,1,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1
241,42,第6回全国競技かるた丹波篠山大会,2011-06-19,D2,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
242,42,第6回全国競技かるた丹波篠山大会,2011-06-19,E2,E,15,15,29,4,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
243,43,"第19回多摩百人一首かるた大会(A,B,C)",2011-07-18,A,A,66,66,192,7,7,1,0,0,62,62,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1
244,43,"第19回多摩百人一首かるた大会(A,B,C)",2011-07-18,B,B,116,116,242,7,7,1,0,0,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
245,43,"第19回多摩百人一首かるた大会(A,B,C)",2011-07-18,C1,C,50,50,112,6,6,1,0,0,14,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
246,43,"第19回多摩百人一首かるた大会(A,B,C)",2011-07-18,C2,C,56,56,118,6,6,1,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
247,44,第19回人麿の里・全国かるた競技益田大会,2011-07-31,A,A,23,23,53,5,5,1,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1
248,44,第19回人麿の里・全国かるた競技益田大会,2011-07-31,B,B,34,34,96,6,6,1,0,0,30,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1
249,44,第19回人麿の里・全国かるた競技益田大会,2011-07-31,C,C,24,24,54,5,5,1,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
250,44,第19回人麿の里・全国かるた競技益田大会,2011-07-31,D1,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
251,44,第19回人麿の里・全国かるた競技益田大会,2011-07-31,D2,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1
252,45,"第64回全国かるた競技福井大会(A,B,C,D)",2011-06-12,A,A,41,41,103,6,6,1,0,0,23,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1
253,45,"第64回全国かるた競技福井大会(A,B,C,D)",2011-06-12,B,B,47,47,109,6,6,1,0,0,17,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
254,45,"第64回全国かるた競技福井大会(A,B,C,D)",2011-06-12,C1,C,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
255,45,"第64回全国かるた競技福井大会(A,B,C,D)",2011-06-12,D1,D,45,45,107,6,6,1,0,0,19,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
256,45,"第64回全国かるた競技福井大会(A,B,C,D)",2011-06-12,C2,C,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
257,45,"第64回全国かるた競技福井大会(A,B,C,D)",2011-06-12,D2,D,49,49,111,6,6,1,0,0,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
258,46,第23回全日本シニアかるた選手権大会,2011-05-14,A,A,10,10,24,4,4,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
259,46,第23回全日本シニアかるた選手権大会,2011-05-14,B,B,12,12,26,4,4,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
260,46,第23回全日本シニアかるた選手権大会,2011-05-14,C,C,12,12,26,4,4,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
261,46,第23回全日本シニアかるた選手権大会,2011-05-14,D,D,15,15,29,4,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
262,46,第23回全日本シニアかるた選手権大会,2011-05-14,G,,5,5,11,3,3,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
263,47,"第19回多摩百人一首かるた大会(D,E)",2011-07-17,D1,D,33,33,95,6,6,1,0,0,31,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1
264,47,"第19回多摩百人一首かるた大会(D,E)",2011-07-17,E1,E,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,47,"第19回多摩百人一首かるた大会(D,E)",2011-07-17,D2,D,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266,47,"第19回多摩百人一首かるた大会(D,E)",2011-07-17,D3,D,36,36,98,6,6,1,0,0,28,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1
267,47,"第19回多摩百人一首かるた大会(D,E)",2011-07-17,D4,D,34,34,96,6,6,1,0,0,30,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1
268,47,"第19回多摩百人一首かるた大会(D,E)",2011-07-17,E2,E,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269,47,"第19回多摩百人一首かるた大会(D,E)",2011-07-17,E3,E,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270,47,"第19回多摩百人一首かるた大会(D,E)",2011-07-17,E4,E,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271,47,"第19回多摩百人一首かるた大会(D,E)",2011-07-17,E5,E,34,34,81,6,6,1,0,0,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
272,48,第8回全国競技かるた兵庫大会,2011-09-19,A,A,72,72,198,7,7,1,0,0,56,56,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1
273,48,第8回全国競技かるた兵庫大会,2011-09-19,B,B,98,98,224,7,7,1,0,0,30,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1
274,48,第8回全国競技かるた兵庫大会,2011-09-19,C1,C,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275,48,第8回全国競技かるた兵庫大会,2011-09-19,D1,D,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
276,48,第8回全国競技かるた兵庫大会,2011-09-19,E1,E,14,14,28,4,4,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
277,48,第8回全国競技かるた兵庫大会,2011-09-19,C2,C,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278,48,第8回全国競技かるた兵庫大会,2011-09-19,D2,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
279,48,第8回全国競技かるた兵庫大会,2011-09-19,D3,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
280,48,第8回全国競技かるた兵庫大会,2011-09-19,D4,D,28,28,58,5,5,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
281,48,第8回全国競技かるた兵庫大会,2011-09-19,E2,E,16,16,30,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282,48,第8回全国競技かるた兵庫大会,2011-09-19,E3,E,18,18,48,5,5,1,0,0,14,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
283,48,第8回全国競技かるた兵庫大会,2011-09-19,E4,E,15,15,29,4,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
284,48,第8回全国競技かるた兵庫大会,2011-09-19,E5,E,12,12,26,4,4,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
285,49,横浜隼会創立100周年記念第93回全国百人一首かるた競技横浜大会,2012-01-15,A,A,81,81,207,7,7,1,0,0,47,47,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,1
286,49,横浜隼会創立100周年記念第93回全国百人一首かるた競技横浜大会,2012-01-15,B,B,108,108,234,7,7,1,0,0,20,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
287,49,横浜隼会創立100周年記念第93回全国百人一首かるた競技横浜大会,2012-01-15,C1,C,57,57,119,6,6,1,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
288,49,横浜隼会創立100周年記念第93回全国百人一首かるた競技横浜大会,2012-01-15,D1,D,46,46,108,6,6,1,0,0,18,18,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
289,49,横浜隼会創立100周年記念第93回全国百人一首かるた競技横浜大会,2012-01-15,C2,C,60,60,122,6,6,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
290,49,横浜隼会創立100周年記念第93回全国百人一首かるた競技横浜大会,2012-01-15,D2,D,48,48,110,6,6,1,0,0,16,16,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
291,49,横浜隼会創立100周年記念第93回全国百人一首かるた競技横浜大会,2012-01-15,D3,D,46,46,108,6,6,1,0,0,18,18,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
292,49,横浜隼会創立100周年記念第93回全国百人一首かるた競技横浜大会,2012-01-15,D4,D,45,45,107,6,6,1,0,0,19,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
293,50,第57回新春全国競技かるた大会,2012-01-08,A,A,95,95,221,7,7,1,0,0,33,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1
294,50,第57回新春全国競技かるた大会,2012-01-08,B,B,126,126,252,7,7,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
295,50,第57回新春全国競技かるた大会,2012-01-08,C1,C,60,60,122,6,6,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
296,50,第57回新春全国競技かるた大会,2012-01-08,D1,D,35,35,97,6,6,1,0,0,29,29,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1
297,50,第57回新春全国競技かるた大会,2012-01-08,E1,E,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
298,50,第57回新春全国競技かるた大会,2012-01-08,C2,C,58,58,120,6,6,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
299,50,第57回新春全国競技かるた大会,2012-01-08,D2,D,36,36,98,6,6,1,0,0,28,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1
300,50,第57回新春全国競技かるた大会,2012-01-08,D3,D,36,36,98,6,6,1,0,0,28,28,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1
301,50,第57回新春全国競技かるた大会,2012-01-08,D4,D,35,35,97,6,6,1,0,0,29,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1
302,50,第57回新春全国競技かるた大会,2012-01-08,D5,D,36,36,98,6,6,1,0,0,28,28,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1
303,50,第57回新春全国競技かるた大会,2012-01-08,D6,D,37,37,99,6,6,1,0,0,27,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1
